"SUID","citcount","ct_count","isExcludedFromPaths","level","meshterms","name","pmid","pubdate","pubtypes","score","selected","shared name","title","type","wosid"
"336214",,"0","false",,"","alexander cm",,"20001014","","2","false","alexander cm",,"author",
"336213",,"0","false",,"","zowall h",,"20010224","","1","false","zowall h",,"author",
"336208",,"1","false",,"","ashton el",,"20010224","","1","false","ashton el",,"author",
"336209",,"1","false",,"","dalais fs",,"20010224","","1","false","dalais fs",,"author",
"336220",,"1","false",,"","hilsted j",,"20010224","","1","false","hilsted j",,"author",
"336219",,"1","false",,"","finer n",,"20010224","","1","false","finer n",,"author",
"336222",,"1","false",,"","rossner s",,"20010224","","1","false","rossner s",,"author",
"336221",,"1","false",,"","kopelman p",,"20010224","","1","false","kopelman p",,"author",
"336216",,"0","false",,"","gomes dr",,"20010224","","1","false","gomes dr",,"author",
"336215",,"0","false",,"","weiss tw",,"20010224","","1","false","weiss tw",,"author",
"336218",,"1","false",,"","james wp",,"20010224","","1","false","james wp",,"author",
"336228",,"1","false",,"","reiber i",,"20010224","","1","false","reiber i",,"author",
"336227",,"2","false",,"","brown as",,"19960927","","4","false","brown as",,"author",
"336229",,"1","false",,"","adams pc",,"20010224","","1","false","adams pc",,"author",
"336224",,"1","false",,"","van gaal lf",,"20010224","","1","false","van gaal lf",,"author",
"336223",,"1","false",,"","saris wh",,"20010224","","1","false","saris wh",,"author",
"336226",,"1","false",,"","garmendia f",,"20010224","","1","false","garmendia f",,"author",
"336236",,"0","false",,"","yamazaki h",,"20010224","","1","false","yamazaki h",,"author",
"336238",,"0","false",,"","kojima j",,"20010224","","1","false","kojima j",,"author",
"336237",,"0","false",,"","aoki t",,"20010224","","1","false","aoki t",,"author",
"336232",,"0","false",,"","pendergrass ml",,"20010224","","1","false","pendergrass ml",,"author",
"336231",,"0","false",,"","parulkar aa",,"20010224","","1","false","parulkar aa",,"author",
"336234",,"0","false",,"","lee tr",,"20010224","","1","false","lee tr",,"author",
"336233",,"0","false",,"","granda-ayala r",,"20010224","","1","false","granda-ayala r",,"author",
"336244",,"0","false",,"","osakabe n",,"20010224","","1","false","osakabe n",,"author",
"336243",,"0","false",,"","hirano r",,"20010224","","1","false","hirano r",,"author",
"336246",,"0","false",,"","matsumoto a",,"19900805","","2","false","matsumoto a",,"author",
"336245",,"0","false",,"","iwamoto a",,"20010224","","1","false","iwamoto a",,"author",
"336240",,"0","false",,"","sato f",,"20010224","","1","false","sato f",,"author",
"336239",,"0","false",,"","tamaki t",,"20010224","","1","false","tamaki t",,"author",
"336241",,"0","false",,"","kitahara m",,"20010224","","1","false","kitahara m",,"author",
"336252",,"0","false",,"","brennan ml",,"20010201","","1","false","brennan ml",,"author",
"336254",,"0","false",,"","shih dm",,"19960401","","2","false","shih dm",,"author",
"336253",,"0","false",,"","anderson mm",,"20010201","","1","false","anderson mm",,"author",
"336248",,"0","false",,"","takizawa t",,"20010224","","1","false","takizawa t",,"author",
"336247",,"0","false",,"","natsume m",,"20010224","","1","false","natsume m",,"author",
"336250",,"0","false",,"","itakura h",,"19900805","","3","false","itakura h",,"author",
"336249",,"0","false",,"","igarashi o",,"20010224","","1","false","igarashi o",,"author",
"336260",,"0","false",,"","jacob js",,"20010201","","1","false","jacob js",,"author",
"336259",,"0","false",,"","hazen sl",,"19960920","","2","false","hazen sl",,"author",
"336261",,"0","false",,"","crowley jr",,"20010201","","1","false","crowley jr",,"author",
"336256",,"1","false",,"","mehta ac",,"20010201","","2","false","mehta ac",,"author",
"336255",,"0","false",,"","qu xd",,"20010201","","1","false","qu xd",,"author",
"336258",,"0","false",,"","shi wb",,"20010201","","1","false","shi wb",,"author",
"336257",,"0","false",,"","lim ll",,"20010201","","1","false","lim ll",,"author",
"336276",,"0","false",,"","busetto l",,"20010215","","1","false","busetto l",,"author",
"336278",,"0","false",,"","rinaldi d",,"20010215","","1","false","rinaldi d",,"author",
"336277",,"0","false",,"","pisent c",,"20010215","","1","false","pisent c",,"author",
"336284",,"0","false",,"","lise m",,"20010215","","1","false","lise m",,"author",
"336283",,"0","false",,"","favretti f",,"20010215","","1","false","favretti f",,"author",
"336285",,"0","false",,"","enzi g",,"19900201","","2","false","enzi g",,"author",
"336280",,"0","false",,"","segato g",,"20010215","","1","false","segato g",,"author",
"336279",,"0","false",,"","longhin pl",,"20010215","","1","false","longhin pl",,"author",
