"SUID","citcount","ct_count","isExcludedFromPaths","level","meshterms","name","pmid","pubdate","pubtypes","score","selected","shared name","title","type","wosid"
"245895",,"1","false",,"","friedman l",,"19861201","","2","false","friedman l",,"author",
"245902",,"1","false",,"","sanmarco me",,"19901004","","3","false","sanmarco me",,"author",
"245901",,"1","false",,"","pogoda jm",,"19901219","","2","false","pogoda jm",,"author",
"245900",,"1","false",,"","mack wj",,"19901219","","2","false","mack wj",,"author",
"245899",,"1","false",,"","cashin-hemphill l",,"19901219","","2","false","cashin-hemphill l",,"author",
"245906",,"0","false",,"","landray mj",,"20101113","","3","false","landray mj",,"author",
"245904",,"1","false",,"","blankenhorn dh",,"19901219","","2","false","blankenhorn dh",,"author",
"245903",,"1","false",,"","azen sp",,"19901219","","2","false","azen sp",,"author",
"245910",,"0","false",,"","wallendszus k",,"20101113","","1","false","wallendszus k",,"author",
"245909",,"0","false",,"","tomson j",,"20140717","","0","false","tomson j",,"author",
"245908",,"0","false",,"","aung t",,"20140717","","0","false","aung t",,"author",
"245907",,"0","false",,"","haynes r",,"20101113","","2","false","haynes r",,"author",
"245913",,"0","false",,"","hps2-thrive collaborative grp",,"20130501","","1","false","hps2-thrive collaborative grp",,"author",
"245912",,"0","false",,"","jiang lx",,"20130501","","1","false","jiang lx",,"author",
"245911",,"0","false",,"","craig m",,"20140717","","0","false","craig m",,"author",
"245920",,"0","false",,"","chen f",,"20130501","","1","false","chen f",,"author",
"245930",,"0","false",,"","patterson j",,"20091201","","1","false","patterson j",,"author",
"245929",,"1","false",,"","luo wl",,"20091201","","2","false","luo wl",,"author",
"245928",,"1","false",,"","dishy v",,"20091201","","2","false","dishy v",,"author",
"245927",,"0","false",,"","lauring b",,"20091201","","1","false","lauring b",,"author",
"245933",,"1","false",,"","lai e",,"20070330","","4","false","lai e",,"author",
"245932",,"0","false",,"","larson p",,"20091201","","1","false","larson p",,"author",
"245931",,"0","false",,"","chao a",,"20091201","","1","false","chao a",,"author",
"245938",,"1","false",,"","dallob a",,"20100101","","2","false","dallob a",,"author",
"245937",,"1","false",,"","schwartz ji",,"20100101","","2","false","schwartz ji",,"author",
"245942",,"0","false",,"","royalty j",,"20100101","","1","false","royalty j",,"author",
"245941",,"1","false",,"","kraft wk",,"20100101","","2","false","kraft wk",,"author",
"245940",,"0","false",,"","liu f",,"20070330","","2","false","liu f",,"author",
"245939",,"0","false",,"","jumes p",,"20100101","","1","false","jumes p",,"author",
"245944",,"1","false",,"","radziszewski w",,"20100101","","2","false","radziszewski w",,"author",
"245943",,"0","false",,"","chodakewitz ja",,"20071208","","2","false","chodakewitz ja",,"author",
"245950",,"1","false",,"","luk jm",,"20110430","","1","false","luk jm",,"author",
"245954",,"1","false",,"","van hecken a",,"20110430","","1","false","van hecken a",,"author",
"245953",,"1","false",,"","de hoon jn",,"20110430","","1","false","de hoon jn",,"author",
"245952",,"1","false",,"","johnson-levonas ao",,"20041101","","2","false","johnson-levonas ao",,"author",
"245951",,"1","false",,"","ratcliffe l",,"20110430","","1","false","ratcliffe l",,"author",
"245955",,"1","false",,"","de lepeleire i",,"20070330","","2","false","de lepeleire i",,"author",
"245961",,"0","false",,"","krumholz hm",,"20130722","","1","false","krumholz hm",,"author",
"245960",,"0","false",,"","de leon n",,"20130722","","1","false","de leon n",,"author",
"245974",,"0","false",,"","orimo h",,"19850101","","1","false","orimo h",,"author",
"245973",,"0","false",,"","nagakawa y",,"19850101","","1","false","nagakawa y",,"author",
"245978",,"0","false",,"","wenning la",,"20070330","","1","false","wenning la",,"author",
"245977",,"0","false",,"","crumley tm",,"20070330","","1","false","crumley tm",,"author",
"245975",,"0","false",,"","harasawa m",,"19850101","","1","false","harasawa m",,"author",
"245982",,"0","false",,"","gottesdiener k",,,"","0","false","gottesdiener k",,"author",
"245981",,"0","false",,"","o'neill g",,"20070330","","1","false","o'neill g",,"author",
"245980",,"0","false",,"","vets e",,"20070330","","1","false","vets e",,"author",
"245979",,"0","false",,"","michiels n",,"20070330","","1","false","michiels n",,"author",
"245986",,"0","false",,"","shah a",,"20101101","","1","false","shah a",,"author",
