"SUID","citcount","ct_count","isExcludedFromPaths","level","meshterms","name","pmid","pubdate","pubtypes","score","selected","shared name","title","type","wosid"
"403231",,"0","false",,"","sajadi f",,"20030416","","1","false","sajadi f",,"author",
"403232",,"0","false",,"","rafiei m",,"20030416","","1","false","rafiei m",,"author",
"403245",,"0","false",,"","romeo ma",,"20030301","","1","false","romeo ma",,"author",
"403246",,"0","false",,"","di mauro s",,"20030301","","1","false","di mauro s",,"author",
"403243",,"0","false",,"","pistone g",,"20030301","","1","false","pistone g",,"author",
"403244",,"0","false",,"","franzone am",,"20030301","","1","false","franzone am",,"author",
"403253",,"1","false",,"","de graaf j",,"20030101","","2","false","de graaf j",,"author",
"403254",,"0","false",,"","demacker pn",,,"","0","false","demacker pn",,"author",
"403251",,"1","false",,"","de waart f",,"20030412","","1","false","de waart f",,"author",
"403252",,"1","false",,"","hak-lemmers hl",,"19950201","","3","false","hak-lemmers hl",,"author",
"403247",,"0","false",,"","giugno i",,"20030301","","1","false","giugno i",,"author",
"403248",,"0","false",,"","ruello p",,"20030301","","1","false","ruello p",,"author",
"403262",,"0","false",,"","kes p",,"20030412","","1","false","kes p",,"author",
"403259",,"1","false",,"","lindgarde f",,"20030501","","1","false","lindgarde f",,"author",
"403257",,"1","false",,"","samuelsson l",,"20030501","","1","false","samuelsson l",,"author",
"403258",,"1","false",,"","gottsater a",,"20030501","","1","false","gottsater a",,"author",
"403255",,"0","false",,"","stalenhoef af",,,"","0","false","stalenhoef af",,"author",
"403269",,"1","false",,"","gyimesi a",,"20030401","","1","false","gyimesi a",,"author",
"403270",,"1","false",,"","shoustov s",,"20030401","","1","false","shoustov s",,"author",
"403267",,"1","false",,"","varkonyi tt",,"20030401","","1","false","varkonyi tt",,"author",
"403268",,"1","false",,"","kerenyi z",,"20030401","","1","false","kerenyi z",,"author",
"403265",,"1","false",,"","pavo i",,"20030401","","1","false","pavo i",,"author",
"403266",,"1","false",,"","jermendy gr",,"20030401","","1","false","jermendy gr",,"author",
"403263",,"0","false",,"","brunetta b",,"20030412","","1","false","brunetta b",,"author",
"403275",,"1","false",,"","festa a",,"20030401","","1","false","festa a",,"author",
"403276",,"1","false",,"","tan mh",,"20030401","","1","false","tan mh",,"author",
"403273",,"1","false",,"","johns d",,"20030401","","1","false","johns d",,"author",
"403274",,"1","false",,"","schluchter bj",,"20030401","","1","false","schluchter bj",,"author",
"403271",,"1","false",,"","shestakova m",,"20030401","","1","false","shestakova m",,"author",
"403272",,"1","false",,"","herz m",,"20030401","","1","false","herz m",,"author",
"403299",,"1","false",,"","sugano m",,"20000101","","2","false","sugano m",,"author",
"403300",,"2","false",,"","nakamura h",,"19950501","","3","false","nakamura h",,"author",
"403297",,"3","false",,"","ishikawa t",,"19880801","","3","false","ishikawa t",,"author",
"403298",,"1","false",,"","tateno m",,"20030401","","1","false","tateno m",,"author",
"403295",,"2","false",,"","homma y",,"19880801","","3","false","homma y",,"author",
"403296",,"1","false",,"","ikeda i",,"20030401","","1","false","ikeda i",,"author",
"403315",,"0","false",,"","sato t",,"20030501","","1","false","sato t",,"author",
"403316",,"0","false",,"","liang k",,,"","0","false","liang k",,"author",
"403325",,"0","false",,"","goodman j",,"20030405","","1","false","goodman j",,"author",
"403324",,"0","false",,"","brown dj",,"20030405","","1","false","brown dj",,"author",
"403333",,"1","false",,"","banz wj",,"20030403","","1","false","banz wj",,"author",
